Milliseconds,Millibars
549800,1007.69507
549900,1007.69995
550001,1007.70264
550100,1007.70264
550200,1007.69556
550300,1007.6948
550400,1007.7009
550501,1007.7012
550600,1007.7014
550700,1007.70044
550800,1007.7012
550900,1007.6985
551001,1007.6985
551101,1007.68384
551201,1007.6775
551300,1007.6802
551400,1007.68066
551500,1007.6885
551600,1007.6887
551701,1007.6897
551800,1007.67896
551900,1007.6792
552000,1007.6665
552101,1007.6653
552200,1007.66846
552300,1007.6704
552400,1007.67896
552501,1007.67847
552600,1007.6699
552700,1007.6721
552800,1007.6626
552900,1007.6572
553000,1007.6636
553101,1007.6704
553200,1007.66455
553300,1007.67065
553400,1007.66626
553500,1007.66724
553601,1007.6736
553700,1007.6699
553800,1007.67554
553900,1007.67505
554000,1007.6699
554100,1007.66113
554201,1007.66113
554300,1007.6516
554400,1007.6482
554500,1007.65234
554600,1007.6472
554701,1007.65234
554800,1007.6614
554901,1007.6526
555000,1007.6521
555102,1007.6675
555200,1007.66406
555300,1007.6655
555401,1007.67114
555500,1007.6763
555600,1007.6804
555700,1007.6846
555801,1007.6841
555900,1007.68335
556000,1007.677
556100,1007.6633
556201,1007.66064
556300,1007.6599
556401,1007.6511
556500,1007.645
556600,1007.6555
556701,1007.66235
556800,1007.65186
556900,1007.65356
557000,1007.65625
557100,1007.65796
557200,1007.6655
557301,1007.67065
557400,1007.67334
557500,1007.6865
557600,1007.6853
557701,1007.7029
557801,1007.7112
557900,1007.71436
558000,1007.71094
558100,1007.71094
558200,1007.7134
558301,1007.7163
558400,1007.7251
558500,1007.72534
558604,1007.72534
558700,1007.7312
558801,1007.72754
558900,1007.7241
559000,1007.7241
559100,1007.70874
559200,1007.7075
559300,1007.71094
559401,1007.70874
559500,1007.70264
559600,1007.70605
559700,1007.7068
559800,1007.7041
559903,1007.7075
560000,1007.70386
560100,1007.70166
560201,1007.70215
560300,1007.70166
560400,1007.70166
560500,1007.71484
560600,1007.7151
560700,1007.7217
560801,1007.7278
560900,1007.7185
561000,1007.7158
561100,1007.71313
561200,1007.71484
561300,1007.70996
561401,1007.70605
561500,1007.70996
561600,1007.7051
561701,1007.7051
561803,1007.6902
561901,1007.687
562000,1007.6885
562101,1007.6885
562201,1007.6819
562300,1007.6753
562400,1007.67334
562501,1007.67334
562600,1007.6714
562700,1007.6765
562800,1007.6797
562900,1007.6709
563000,1007.67236
563100,1007.6677
563200,1007.6726
563301,1007.6655
563400,1007.6655
563500,1007.6782
563600,1007.6924
563701,1007.71094
563800,1007.7173
563900,1007.7185
564003,1007.7283
564103,1007.7295
564201,1007.7295
564300,1007.739
564400,1007.7439
564503,1007.749
564600,1007.749
564700,1007.75195
564800,1007.7539
564901,1007.74634
565000,1007.7295
565104,1007.73413
565200,1007.73413
565301,1007.72266
565400,1007.73535
565500,1007.7363
565600,1007.7468
565700,1007.7488
565801,1007.749
565900,1007.75586
566000,1007.7561
566100,1007.7527
566200,1007.7549
566301,1007.7517
566400,1007.7363
566500,1007.7302
566600,1007.7356
566700,1007.73804
566800,1007.73926
566901,1007.739
567000,1007.7373
567100,1007.73486
567200,1007.72925
567301,1007.7197
567400,1007.72363
567500,1007.7285
567601,1007.7388
567700,1007.7483
567801,1007.7527
567900,1007.7512
568001,1007.74536
568100,1007.7302
568200,1007.72754
568300,1007.71265
568401,1007.7151
568500,1007.7239
568600,1007.72876
568700,1007.7322
568800,1007.7322
568900,1007.7344
569001,1007.7383
569100,1007.7363
569200,1007.7285
569300,1007.72974
569401,1007.73804
569500,1007.73413
569600,1007.7412
569700,1007.7278
569800,1007.73706
569901,1007.73535
570000,1007.7363
570100,1007.7366
570200,1007.719
570301,1007.71484
570400,1007.71655
570500,1007.7112
570600,1007.7058
570701,1007.70044
570800,1007.70605
570900,1007.70215
571000,1007.7014
571102,1007.69995
571201,1007.69995
571301,1007.6958
571400,1007.7024
571500,1007.71045
571601,1007.7175
571700,1007.71875
571800,1007.7261
571901,1007.72876
572000,1007.7295
572101,1007.73047
572200,1007.7368
572300,1007.7388
572400,1007.7329
572501,1007.71484
572600,1007.7141
572700,1007.71045
572800,1007.70557
572900,1007.70166
573001,1007.7124
573100,1007.71313
573200,1007.71265
573300,1007.72314
573401,1007.7146
573500,1007.7095
573600,1007.7197
573700,1007.72046
573803,1007.7295
573901,1007.7356
574000,1007.7351
574101,1007.74
574200,1007.7405
574300,1007.73
574401,1007.7229
574500,1007.72363
574600,1007.7178
574700,1007.72876
574800,1007.72754
574901,1007.7185
575000,1007.71216
575101,1007.7178
575203,1007.7146
575300,1007.709
575401,1007.6985
575500,1007.69434
575600,1007.70435
575701,1007.708
575800,1007.72266
575900,1007.7268
576001,1007.7251
576100,1007.72754
576200,1007.73413
576300,1007.7361
576401,1007.73364
576500,1007.7285
576600,1007.7395
576701,1007.7468
576800,1007.75195
576900,1007.7517
577001,1007.7466
577100,1007.75024
577200,1007.74316
577300,1007.749
577401,1007.74536
577500,1007.75146
577600,1007.7588
577700,1007.76636
577800,1007.76685
577901,1007.76733
578000,1007.7683
578100,1007.7566
578200,1007.751
578300,1007.74023
578402,1007.7429
578500,1007.7368
578600,1007.7368
578700,1007.7295
578800,1007.7185
578901,1007.71533
579000,1007.7114
579100,1007.70874
579200,1007.71094
579300,1007.7112
579401,1007.7141
579500,1007.71826
579600,1007.7224
579700,1007.71875
579800,1007.72363
579900,1007.72534
580001,1007.7239
580100,1007.7217
580202,1007.71704
580300,1007.7251
580400,1007.72656
580500,1007.72144
580601,1007.7219
580701,1007.7163
580800,1007.71436
580900,1007.7136
581000,1007.709
581100,1007.7058
581201,1007.7075
581301,1007.708
581400,1007.70654
581500,1007.7019
581601,1007.70825
581700,1007.70654
581800,1007.70874
581900,1007.70703
582000,1007.7085
582101,1007.7097
582200,1007.7051
582300,1007.70337
582401,1007.6975
582500,1007.69946
582600,1007.71045
582700,1007.71216
582800,1007.7163
582901,1007.7178
583000,1007.7163
583100,1007.7156
583201,1007.70703
583300,1007.69604
583400,1007.69336
583500,1007.6953
583600,1007.70166
583700,1007.7112
583801,1007.7046
583900,1007.6985
584001,1007.70337
584101,1007.69946
584200,1007.70215
584300,1007.687
584401,1007.69116
584500,1007.6897
584601,1007.7002
584700,1007.718
584800,1007.71924
584900,1007.72534
585001,1007.71704
585100,1007.70605
585200,1007.69995
585301,1007.6926
585400,1007.6897
585501,1007.68335
585600,1007.69116
585700,1007.69336
585801,1007.7046
585900,1007.69604
586000,1007.6846
586100,1007.6792
586202,1007.6697
586300,1007.67114
586401,1007.67773
586500,1007.67944
586600,1007.68774
586700,1007.6941
586801,1007.7141
586900,1007.7031
587001,1007.6946
587101,1007.6948
587201,1007.688
587301,1007.6897
587400,1007.68384
587500,1007.6853
587601,1007.68506
587703,1007.6963
587800,1007.7168
587902,1007.72754
588000,1007.7356
588101,1007.72144
588200,1007.72925
588303,1007.7285
588400,1007.7268
588501,1007.74146
588600,1007.7678
588700,1007.7715
588801,1007.7676
588900,1007.7737
589000,1007.76733
589101,1007.7434
589200,1007.7488
589301,1007.73315
589400,1007.7407
589500,1007.7449
589601,1007.7505
589700,1007.74414
589800,1007.7283
589901,1007.7058
590000,1007.7141
590100,1007.699
590200,1007.6953
590300,1007.68896
590401,1007.6919
590500,1007.6809
590600,1007.66284
590700,1007.65894
590800,1007.6487
590900,1007.6482
591003,1007.646
591100,1007.6384
591201,1007.6399
591300,1007.6521
591400,1007.66064
591501,1007.6448
591600,1007.6416
591701,1007.6301
591800,1007.65063
591900,1007.65063
592000,1007.6741
592101,1007.6814
592200,1007.6831
592300,1007.67847
592400,1007.68555
592500,1007.7029
592601,1007.6665
592700,1007.6616
592800,1007.6582
592901,1007.64624
593000,1007.657
593100,1007.64307
593200,1007.65796
593302,1007.65015
593400,1007.65063
593502,1007.646
593601,1007.63965
593701,1007.64014
593800,1007.64404
593902,1007.66016
594001,1007.65454
594100,1007.6809
594201,1007.6765
594300,1007.7031
594401,1007.6802
594500,1007.6699
594600,1007.6719
594700,1007.68945
594800,1007.67676
594901,1007.69214
595001,1007.67505
595100,1007.6577
595200,1007.6482
595300,1007.6455
595401,1007.6448
595500,1007.63745
595600,1007.63257
595701,1007.64526
595800,1007.66406
595900,1007.6831
596001,1007.66675
596100,1007.68555
596200,1007.7029
596301,1007.73755
596400,1007.7588
596500,1007.7544
596600,1007.76855
596700,1007.7754
596801,1007.7908
596900,1007.7844
597000,1007.77295
597100,1007.7688
597202,1007.7693
597301,1007.77295
597400,1007.80176
597501,1007.77783
597600,1007.72144
597700,1007.71387
597801,1007.73926
597900,1007.75415
598000,1007.75586
598101,1007.7588
598200,1007.7405
598300,1007.73315
598401,1007.77246
598500,1007.7385
598601,1007.7654
598700,1007.7534
598800,1007.7512
598900,1007.7471
599001,1007.77075
599101,1007.77295
599200,1007.7749
599300,1007.7549
599401,1007.7549
599500,1007.76904
599602,1007.73804
599701,1007.69653
599800,1007.6704
599900,1007.64404
600000,1007.6377
600101,1007.65576
600206,1007.65063
600301,1007.61694
600400,1007.6133
600500,1007.6299
600601,1007.60474
600700,1007.6138
600800,1007.58716
600900,1007.62036
601001,1007.6416
601100,1007.6704
601200,1007.67676
601300,1007.68506
601401,1007.6953
601500,1007.7009
601601,1007.7068
601700,1007.71313
601800,1007.71387
601901,1007.71875
602000,1007.74097
602100,1007.74146
602201,1007.7373
602300,1007.74194
602400,1007.7378
602500,1007.7346
602600,1007.7263
602701,1007.7246
602800,1007.7224
602901,1007.71924
603000,1007.7212
603100,1007.7224
603200,1007.72217
603301,1007.71094
603400,1007.7124
603500,1007.708
603600,1007.70264
603700,1007.7075
603800,1007.70483
603901,1007.69946
604000,1007.70044
604102,1007.6931
604200,1007.6941
604300,1007.6897
604401,1007.687
604500,1007.6858
604600,1007.6819
604700,1007.676
604800,1007.6687
604901,1007.6704
605000,1007.6677
605101,1007.67773
605200,1007.68066
605301,1007.687
605401,1007.68604
605501,1007.6926
605601,1007.6941
605700,1007.6902
605800,1007.6926
605901,1007.68896
606000,1007.6936
606101,1007.6987
606201,1007.7046
606300,1007.7095
606401,1007.6987
606502,1007.6897
606600,1007.68555
606701,1007.6902
606800,1007.6819
606900,1007.69165
607001,1007.68604
607100,1007.67993
607200,1007.67944
607301,1007.6797
607400,1007.6897
607501,1007.6819
607601,1007.6821
607700,1007.68945
607800,1007.7063
607900,1007.70337
608000,1007.7136
608101,1007.7212
608200,1007.7285
608300,1007.73755
608400,1007.7544
608501,1007.7566
608600,1007.7583
608701,1007.75684
608800,1007.7583
608903,1007.77026
609000,1007.7639
609100,1007.75806
609201,1007.75903
609300,1007.7627
609402,1007.76025
609500,1007.7529
609600,1007.7468
609700,1007.74146
609801,1007.74976
609900,1007.7683
610000,1007.77124
610101,1007.7671
610200,1007.76904
610300,1007.7722
610400,1007.7793
610501,1007.7732
610600,1007.77563
610700,1007.7971
610800,1007.8174
610900,1007.8479
611001,1007.845
611100,1007.8484
611200,1007.8308
611301,1007.85474
611400,1007.8484
611500,1007.83276
611606,1007.8291
611700,1007.8237
611800,1007.8237
611901,1007.82227
612001,1007.8142
612100,1007.7634
612200,1007.7544
612300,1007.7422
612401,1007.7549
612500,1007.73413
612601,1007.7632
612700,1007.7439
612800,1007.78174
612900,1007.8279
613000,1007.7864
613101,1007.7827
613200,1007.751
613301,1007.74976
613400,1007.7417
613502,1007.7927
613600,1007.81396
613701,1007.8142
613800,1007.8025
613903,1007.79297
614001,1007.8296
614100,1007.8042
614201,1007.76904
614300,1007.7822
614400,1007.83057
614501,1007.8745
614600,1007.85815
614700,1007.87256
614800,1007.82935
614901,1007.8052
615000,1007.8264
615103,1007.86743
615201,1007.91455
615300,1007.9492
615401,1007.958
615500,1007.97
615600,1007.9866
615701,1007.9192
615800,1007.94165
615900,1007.9673
616000,1007.9651
616100,1007.9656
616201,1007.9905
616300,1007.99097
616401,1008.0049
616500,1007.97437
616600,1007.9075
616700,1007.9365
616801,1007.9302
616900,1007.9429
617000,1007.9365
617101,1007.95337
617200,1007.96606
617300,1007.9734
617400,1007.97
617501,1007.9319
617600,1007.9592
617701,1007.89624
617802,1007.8943
617900,1007.9756
618001,1007.9133
618101,1007.95703
618200,1007.96313
618300,1007.9431
618401,1007.95166
618500,1007.9358
618600,1007.9531
618700,1007.9524
618800,1007.949
618901,1007.92676
619000,1007.9541
619100,1007.89575
619201,1007.8911
619310,1007.906
619401,1007.90356
619500,1007.9053
619601,1007.9182
619700,1007.8899
619800,1007.9221
619900,1007.91406
620001,1007.9011
620100,1007.9553
620200,1007.91797
620304,1007.91187
620400,1007.91016
620500,1007.8992
620603,1007.9148
620700,1007.91846
620800,1007.90186
620900,1007.88403
621000,1007.89404
621101,1007.87305
621200,1007.88184
621300,1007.9116
621401,1007.88257
621500,1007.90845
621600,1007.91113
621700,1007.9336
621801,1007.9424
621901,1007.94824
622000,1007.95264
622100,1007.97314
622201,1007.97925
622301,1007.9878
622400,1007.99634
622500,1008.0171
622600,1008.0222
622701,1008.0327
622800,1008.02026
622900,1008.0137
623000,1008.0193
623101,1008.00903
623200,1008.00977
623300,1008.01245
623401,1007.9951
623500,1007.9878
623600,1007.98926
623700,1007.9773
623801,1007.9717
623900,1007.9678
624000,1007.9761
624101,1007.98193
624200,1007.9907
624300,1007.99316
624400,1008.00854
624501,1008.0171
624600,1008.01855
624701,1008.0239
624800,1008.0303
624900,1008.02075
625000,1008.02075
625101,1008.01196
625200,1008.00854
625300,1008.0154
625401,1008.01636
625500,1008.01733
625600,1008.0088
625701,1008.00366
625800,1007.99194
625900,1007.98315
626000,1007.9695
626101,1007.9651
626200,1007.9673
626300,1007.9758
626401,1007.9663
626500,1007.96484
626600,1007.95337
626701,1007.9514
626801,1007.947
626900,1007.94556
627001,1007.9541
627100,1007.95483
627200,1007.95996
627300,1007.96094
627400,1007.96045
627501,1007.94995
627600,1007.9487
627700,1007.95605
627800,1007.9509
627900,1007.95435
628000,1007.9448
628101,1007.93994
628200,1007.9402
628300,1007.9387
628401,1007.9475
628500,1007.9487
628601,1007.94556
628700,1007.94824
628800,1007.9407
628900,1007.94385
629001,1007.948
629100,1007.9546
629200,1007.959
629300,1007.95874
629400,1007.9658
629501,1007.95996
629600,1007.9446
629700,1007.94165
629800,1007.9387
629901,1007.9673
630000,1007.9458
630103,1007.94214
630201,1007.938
630300,1007.9385
630400,1007.9292
630501,1007.9275
630600,1007.9353
630701,1007.938
630801,1007.9575
630900,1007.95703
631001,1007.9597
631100,1007.958
631200,1007.92944
631300,1007.9541
631401,1007.95776
631500,1007.97144
631600,1007.9656
631700,1007.958
631801,1007.948
631900,1007.9431
632001,1007.9326
632100,1007.9297
632200,1007.92163
632301,1007.92456
632400,1007.9204
632500,1007.905
632601,1007.9009
632700,1007.8867
632800,1007.87744
632901,1007.8645
633001,1007.86035
633100,1007.86035
633200,1007.8462
633301,1007.8408
633400,1007.8342
633501,1007.822
633600,1007.8203
633700,1007.8137
633800,1007.80835
633902,1007.81104
634000,1007.8086
634101,1007.8198
634200,1007.83594
634300,1007.82715
634401,1007.83057
634501,1007.83325
634601,1007.834
634700,1007.8367
634801,1007.8342
634900,1007.82837
635000,1007.82837
635100,1007.8264
635200,1007.822
635301,1007.813
635400,1007.79785
635501,1007.7925
635601,1007.79004
635700,1007.7859
635800,1007.77344
635900,1007.7749
636000,1007.771
636101,1007.76196
636200,1007.7566
636301,1007.7556
636400,1007.7578
636501,1007.75146
636600,1007.7527
636700,1007.75415
636800,1007.7561
636900,1007.751
637001,1007.7554
637100,1007.75464
637200,1007.7478
637300,1007.75244
637401,1007.7615
637500,1007.77026
637600,1007.78
637700,1007.77905
637801,1007.77856
637900,1007.7732
638000,1007.772
638100,1007.77466
638201,1007.7749
638301,1007.7683
638400,1007.7688
638500,1007.77734
638601,1007.7754
638700,1007.7654
638800,1007.7656
638901,1007.7578
639000,1007.7622
639100,1007.7622
639201,1007.7671
639300,1007.75684
639401,1007.75415
639500,1007.749
639600,1007.7566
639700,1007.75
639800,1007.75244
639901,1007.7329
640000,1007.73706
640102,1007.73975
640200,1007.74414
640301,1007.7363
640400,1007.73584
640500,1007.7334
640600,1007.7366
640700,1007.7395
640801,1007.7505
640900,1007.73584
641000,1007.7241
641102,1007.73145
641201,1007.7273
641300,1007.72217
641401,1007.7102
641500,1007.70874
641600,1007.7102
641700,1007.70654
641800,1007.70337
641901,1007.7092
642001,1007.6948
642100,1007.7019
642200,1007.7141
642301,1007.72534
642400,1007.7239
642500,1007.7239
642600,1007.7278
642701,1007.7363
642801,1007.7346
642901,1007.7449
643000,1007.75
643101,1007.7456
643200,1007.7307
643300,1007.73413
643401,1007.7339
643500,1007.728
643600,1007.7334
643700,1007.7385
643801,1007.7439
643900,1007.7656
644000,1007.7744
644102,1007.77075
644200,1007.76025
644300,1007.7554
644400,1007.7639
644501,1007.7573
644600,1007.7461
644701,1007.749
644800,1007.7549
644900,1007.75195
645000,1007.751
645100,1007.74194
645201,1007.7156
645300,1007.677
645400,1007.68555
645500,1007.6946
645601,1007.7073
645700,1007.71265
645801,1007.7114
645900,1007.7112
646000,1007.71045
646100,1007.7051
646201,1007.6863
646300,1007.6946
646400,1007.70386
646501,1007.72876
646600,1007.7346
646700,1007.7417
646800,1007.71387
646901,1007.7119
647000,1007.6968
647100,1007.69824
647201,1007.71924
647301,1007.7124
647401,1007.72046
647500,1007.74146
647600,1007.7324
647701,1007.7329
647800,1007.7339
647901,1007.7373
648000,1007.75146
648100,1007.7444
648200,1007.74805
648301,1007.75903
648401,1007.75366
648501,1007.75977
648600,1007.76636
648700,1007.73193
648801,1007.7412
648900,1007.7561
649001,1007.7373
649100,1007.77124
649201,1007.76
649300,1007.76855
649402,1007.7739
649500,1007.7495
649600,1007.7512
649701,1007.7434
649800,1007.7578
649900,1007.7356
650000,1007.76416
650100,1007.76294
650202,1007.7825
650300,1007.7903
650401,1007.7737
650500,1007.7612
650600,1007.7842
650700,1007.82495
650801,1007.83594
650900,1007.83496
651000,1007.7971
651100,1007.8103
651201,1007.82886
651300,1007.8081
651400,1007.8198
651500,1007.79834
651602,1007.79224
651700,1007.7927
651800,1007.79614
651901,1007.77783
652000,1007.77563
652101,1007.7644
652200,1007.79785
652300,1007.8711
652400,1007.8994
652500,1007.89746
652601,1007.8989
652700,1007.8843
652800,1007.91113
652901,1007.8828
653000,1007.9187
653101,1007.9143
653200,1007.928
653302,1007.9426
653401,1007.9634
653500,1007.9429
653600,1007.9131
653701,1007.864
653800,1007.87964
653900,1007.8762
654000,1007.86523
654101,1007.8921
654200,1007.90137
654300,1007.88354
654401,1007.9033
654502,1007.864
654601,1007.8679
654700,1007.9053
654800,1007.8855
654900,1007.88745
655000,1007.9116
655102,1007.9131
655201,1007.9143
655301,1007.928
655400,1007.93335
655501,1007.9336
655601,1007.92944
655700,1007.9414
655802,1007.9761
655900,1007.9927
656000,1008.00195
656101,1008.0088
656200,1007.9907
656300,1008.00806
656401,1008.0095
656500,1008.0183
656600,1007.9949
656700,1007.9729
656800,1008.0034
656901,1008.0054
657000,1007.97144
657101,1007.948
657202,1007.97534
657301,1007.9614
657401,1007.95996
657500,1007.9729
657600,1007.96216
657700,1007.9668
657800,1007.95874
657901,1007.96313
658000,1007.98145
658101,1007.9668
658200,1007.97437
658300,1007.97144
658401,1007.96826
658500,1007.97095
658600,1007.97925
658700,1007.98267
658801,1007.9934
658900,1007.978
659000,1007.97656
659102,1007.99414
659200,1008.0073
659300,1008.00635
659401,1008.0071
659500,1008.01733
659600,1008.0198
659700,1008.0232
659801,1008.0154
659900,1008.0215
660001,1008.0176
660100,1008.0227
660201,1008.0303
660300,1008.0322
660400,1008.03613
660500,1008.0469
660600,1008.0432
660702,1008.0359
660802,1008.04517
660900,1008.05225
661000,1008.0464
661103,1008.03516
661200,1008.0337
661300,1008.0325
661401,1008.0403
661500,1008.0481
661600,1008.04175
661700,1008.0442
661800,1008.03735
661901,1008.04395
662001,1008.05054
662100,1008.0603
662200,1008.0637
662301,1008.0725
662400,1008.0757
662500,1008.08545
662600,1008.0813
662701,1008.0796
662800,1008.0823
662900,1008.08374
663000,1008.10034
663101,1008.10034
663200,1008.0928
663300,1008.0891
663401,1008.07983
663502,1008.0664
663600,1008.072
663700,1008.062
663800,1008.0488
663901,1008.0398
664000,1008.0288
664100,1008.01685
664200,1007.9895
664301,1007.9778
664400,1007.98486
664500,1007.9885
664600,1007.978
664700,1008.01074
664801,1007.98096
664904,1007.97876
665001,1007.97705
665142,1007.98
665202,1007.98
665300,1007.9746
665402,1007.9746
665500,1007.9917
665601,1007.98804
665700,1007.979
665800,1007.9866
665900,1007.9756
666001,1007.98267
666100,1007.93896
666200,1007.95654
666301,1007.9502
666400,1007.94434
666501,1007.93604
666601,1007.92676
666700,1007.9265
666800,1007.9143
666900,1007.916
667001,1007.9053
667100,1007.8943
667200,1007.88306
667301,1007.8689
667400,1007.8633
667500,1007.8557
667600,1007.854
667700,1007.84717
667800,1007.8384
667900,1007.8196
668001,1007.8091
668100,1007.8032
668200,1007.7876
668300,1007.7827
668400,1007.7749
668501,1007.7705
668600,1007.7595
668700,1007.76587
668801,1007.749
668900,1007.7483
669000,1007.7512
669100,1007.75684
669200,1007.7578
669300,1007.76587
669401,1007.7661
669500,1007.7529
669600,1007.7561
669700,1007.7444
669800,1007.74316
669901,1007.71826
670000,1007.71533
670100,1007.70605
670201,1007.70386
670300,1007.68335
670401,1007.66406
670501,1007.65454
670601,1007.63574
670701,1007.63306
670800,1007.6299
670901,1007.63403
671000,1007.62866
671100,1007.6306
671200,1007.64185
671301,1007.6455
671400,1007.63525
671500,1007.6311
671601,1007.65015
671703,1007.65405
671800,1007.6543
671900,1007.65137
672001,1007.6399
672100,1007.64136
672200,1007.6343
672300,1007.636
672401,1007.6294
672500,1007.62427
672600,1007.63184
672700,1007.63257
673063,1007.6262
673063,1007.6262
673063,1007.6262
673100,1007.6111
673201,1007.61475
673300,1007.6052
673400,1007.61816
673501,1007.60864
673600,1007.60767
673700,1007.6006
673800,1007.59937
673900,1007.6008
674001,1007.60376
674101,1007.5901
674202,1007.5935
674300,1007.60034
674401,1007.5996
674500,1007.603
674600,1007.60767
674700,1007.60547
674800,1007.61255
674900,1007.6189
675001,1007.6194
675100,1007.62085
675200,1007.6255
675301,1007.6294
675401,1007.63257
675503,1007.6289
675600,1007.6333
675701,1007.6345
675800,1007.6382
675900,1007.6365
676001,1007.6377
676100,1007.645
676203,1007.64404
676301,1007.6428
676400,1007.62915
676500,1007.6201
676600,1007.6145
676701,1007.6094
676800,1007.60425
676901,1007.6028
677000,1007.5984
677100,1007.59595
677200,1007.595
677300,1007.5906
677401,1007.5845
677500,1007.58325
677600,1007.5835
677700,1007.5952
677800,1007.6001
677900,1007.6001
678001,1007.6157
678100,1007.6267
678202,1007.6267
678300,1007.6223
678400,1007.62256
678501,1007.62524
678600,1007.6228
678700,1007.6201
678800,1007.62305
678901,1007.63306
679000,1007.63306
679100,1007.6406
679201,1007.64844
679300,1007.6443
679401,1007.64453
679501,1007.65015
679600,1007.64453
679700,1007.6387
679800,1007.63184
679900,1007.6311
680001,1007.63477
680100,1007.6289
680200,1007.6179
680301,1007.615
680404,1007.615
680500,1007.5842
680601,1007.5918
680700,1007.5918
680801,1007.59033
680900,1007.5891
681000,1007.5984
681100,1007.59766
681203,1007.60034
681300,1007.60034
681401,1007.59937
681501,1007.6138
681600,1007.5979
681701,1007.6138
681800,1007.6284
681901,1007.61426
682000,1007.61426
682101,1007.5967
682200,1007.595
682300,1007.5947
682401,1007.5947
682500,1007.60156
682600,1007.60156
682701,1007.5952
682800,1007.57764
682900,1007.58984
683000,1007.58984
683101,1007.5874
683201,1007.6294
683301,1007.6294
683400,1007.65063
683500,1007.6433
683600,1007.6433
683701,1007.63525
683800,1007.6472
683903,1007.67017
684000,1007.6846
684100,1007.6731
684200,1007.6731
684301,1007.66406
684401,1007.6887
684501,1007.6704
684600,1007.6621
684700,1007.6492
684801,1007.6492
684900,1007.66724
685000,1007.6533
685100,1007.65845
685201,1007.66235
685300,1007.6614
685401,1007.66064
685500,1007.6394
685600,1007.6394
685700,1007.6699
685801,1007.6555
685900,1007.67554
686000,1007.6365
686100,1007.646
686201,1007.63794
686300,1007.6272
686400,1007.6304
686501,1007.6267
686600,1007.6277
686700,1007.6218
686800,1007.6338
686901,1007.6111
687000,1007.6062
687100,1007.6011
687200,1007.59717
687300,1007.604
687401,1007.60425
687500,1007.6184
687601,1007.6155
687700,1007.6277
687801,1007.6206
687900,1007.64795
688001,1007.626
688100,1007.625
688200,1007.63257
688300,1007.62256
688401,1007.6304
688501,1007.64453
688600,1007.63525
688701,1007.6304
688800,1007.62085
688900,1007.6221
689001,1007.604
689100,1007.6223
689200,1007.6223
689300,1007.6221
689402,1007.63184
689500,1007.62476
689600,1007.63794
689700,1007.6553
689804,1007.6553
689900,1007.66064
690001,1007.66016
690100,1007.6638
690200,1007.67065
690300,1007.6738
690401,1007.6533
690500,1007.65796
690600,1007.656
690701,1007.65576
690800,1007.666
690900,1007.6548
691000,1007.66406
691101,1007.6521
691200,1007.66064
691305,1007.68994
691400,1007.68994
691501,1007.68164
691600,1007.6836
691700,1007.7085
691802,1007.7024
691900,1007.6821
692000,1007.6714
692101,1007.6802
692200,1007.6929
692300,1007.68945
692400,1007.6814
692501,1007.70703
692600,1007.6931
692701,1007.70825
692800,1007.72363
692900,1007.72
693000,1007.7173
693101,1007.7285
693200,1007.7439
693300,1007.76196
693401,1007.7593
693501,1007.7527
693601,1007.7444
693700,1007.73975
693801,1007.74414
693900,1007.74634
694001,1007.7517
694100,1007.7517
694201,1007.75757
694300,1007.7732
694400,1007.7556
694501,1007.74976
694601,1007.7539
694700,1007.7583
694800,1007.76245
694900,1007.7612
695001,1007.77246
695100,1007.76807
695200,1007.7678
695301,1007.76855
695401,1007.74756
695500,1007.73364
695600,1007.73584
695701,1007.75
695800,1007.7473
695900,1007.7456
696001,1007.74536
696100,1007.7366
696201,1007.728
696300,1007.7246
696400,1007.72266
696500,1007.7156
696601,1007.71875
696700,1007.7202
696800,1007.7195
696900,1007.718
697000,1007.72925
697101,1007.72266
697200,1007.7224
697300,1007.72363
697400,1007.7307
697500,1007.7344
697601,1007.75
697700,1007.75757
697800,1007.7495
697901,1007.7573
698000,1007.75
698100,1007.7534
698200,1007.7595
698301,1007.7637
698400,1007.7678
698500,1007.7683
698600,1007.7715
698700,1007.7715
698800,1007.7759
698900,1007.7639
699001,1007.76416
699101,1007.7671
699200,1007.77026
699300,1007.77515
699401,1007.7781
699500,1007.77026
699601,1007.771
699701,1007.7639
699801,1007.76465
699900,1007.7676
700000,1007.7754
700100,1007.76465
700201,1007.75684
700300,1007.7571
700400,1007.75977
700501,1007.75806
700600,1007.7451
700703,1007.74976
700800,1007.75024
700901,1007.74854
701000,1007.73413
701101,1007.7283
701200,1007.7175
701300,1007.7202
701401,1007.72437
701500,1007.7229
701600,1007.7151
701700,1007.7129
701801,1007.7053
701900,1007.70557
702001,1007.70435
702100,1007.6936
702200,1007.68823
702301,1007.7031
702403,1007.6985
702502,1007.697
702601,1007.6929
702700,1007.69775
702800,1007.7019
702901,1007.7063
703000,1007.7012
703100,1007.70605
703200,1007.709
703300,1007.7063
703401,1007.71313
703500,1007.7114
703600,1007.7046
703700,1007.7058
703800,1007.70337
703901,1007.70337
704000,1007.6985
704100,1007.6953
704200,1007.69336
704301,1007.6929
704400,1007.6826
704500,1007.68384
704600,1007.6819
704700,1007.67725
704801,1007.6731
704900,1007.67773
705000,1007.676
705100,1007.6775
705201,1007.6709
705301,1007.67554
705400,1007.67456
705500,1007.67334
705602,1007.6677
705701,1007.6738
705801,1007.6714
705900,1007.67065
706000,1007.6741
706105,1007.66724
706200,1007.6643
